earnings,lnearnings,dearnings,gender,age,lnage,agesq,education,educsquared,agebyeduc,genderbyage,genderbyeduc,hours,lnhours,genderbyhours,dself,dprivate,dgovt,state,statefip,stateunemp,stateincomepc,year,pernum,perwt,relate,region,metro,marst,race,raced,hispan,racesing,hcovany,attainededuc,detailededuc,empstat,classwkr,classwkrd,wkswork2,workedyr,inctot,incwage,incbus00,incearn
70000.0,11.156251,0.0,0,34,3.5263605,1156.0,16.0,256.0,544.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Minnesota ,Minnesota,7.3,42843,2010,2,167.0,Spouse,West North Central Div.,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,70000,70000,0,70000
37000.0,10.518673,0.0,1,48,3.871201,2304.0,13.0,169.0,624.0,48.0,13.0,40,3.6888795,40.0,0.0,1.0,0.0,Minnesota ,Minnesota,7.3,42843,2010,2,117.0,Spouse,West North Central Div.,Not identifiable,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,Wage/salary at non-profit,50-52 weeks,Yes,37000,37000,0,37000
19000.0,9.852194,0.0,0,27,3.295837,729.0,12.0,144.0,324.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Minnesota ,Minnesota,7.3,42843,2010,1,285.0,Head/Householder,West North Central Div.,Not identifiable,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,19000,19000,0,19000
38200.0,10.5505905,0.0,0,49,3.8918202,2401.0,12.0,144.0,588.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Minnesota ,Minnesota,7.3,42843,2010,2,61.0,Spouse,West North Central Div.,Not in metro area,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,38200,38200,0,38200
40000.0,10.596635,0.0,0,31,3.4339871,961.0,12.0,144.0,372.0,0.0,0.0,50,3.912023,0.0,0.0,1.0,0.0,Minnesota ,Minnesota,7.3,42843,2010,3,361.0,"Partner, friend, visitor",West North Central Div.,"In metro, area, outside central city",Never married/single,White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,40000,40000,0,40000
50000.0,10.819778,0.0,1,52,3.9512436,2704.0,14.0,196.0,728.0,52.0,14.0,40,3.6888795,40.0,0.0,1.0,0.0,Minnesota ,Minnesota,7.3,42843,2010,1,96.0,Head/Householder,West North Central Div.,Not in metro area,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,2 years of college,"Associate's degree, type not specified",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,50000,50000,0,50000
150000.0,11.91839,1.0,0,60,4.0943446,3600.0,20.0,400.0,1200.0,0.0,0.0,60,4.0943446,0.0,0.0,1.0,0.0,Minnesota ,Minnesota,7.3,42843,2010,1,161.0,Head/Householder,West North Central Div.,Not in metro area,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,5+ years of college,Doctoral degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,161400,150000,0,150000
98000.0,11.4927225,1.0,0,35,3.5553482,1225.0,12.0,144.0,420.0,0.0,0.0,60,4.0943446,0.0,1.0,0.0,0.0,Minnesota ,Minnesota,7.3,42843,2010,2,115.0,Spouse,West North Central Div.,"In metro area, central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Self-employed,"Self-employed, not incorporated",50-52 weeks,Yes,98000,0,98000,98000
40000.0,10.596635,0.0,0,45,3.8066626,2025.0,14.0,196.0,630.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Minnesota ,Minnesota,7.3,42843,2010,1,389.0,Head/Householder,West North Central Div.,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,2 years of college,"Associate's degree, type not specified",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,40000,40000,0,40000
62000.0,11.034889,0.0,0,64,4.158883,4096.0,16.0,256.0,1024.0,0.0,0.0,37,3.6109178,0.0,0.0,1.0,0.0,Minnesota ,Minnesota,7.3,42843,2010,2,170.0,"Partner, friend, visitor",West North Central Div.,Not in metro area,Divorced,White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,62000,62000,0,62000
24000.0,10.085809,0.0,0,31,3.4339871,961.0,14.0,196.0,434.0,0.0,0.0,40,3.6888795,0.0,1.0,0.0,0.0,Minnesota ,Minnesota,7.3,42843,2010,1,99.0,Head/Householder,West North Central Div.,"In metro, area, outside central city","Married, spouse present",Black/Negro,Black/Negro,Not Hispanic,Black,With health insurance coverage,2 years of college,"Associate's degree, type not specified",Employed,Self-employed,"Self-employed, incorporated",50-52 weeks,Yes,24000,24000,0,24000
42000.0,10.645425,0.0,1,42,3.7376697,1764.0,18.0,324.0,756.0,42.0,18.0,40,3.6888795,40.0,0.0,1.0,0.0,Mississippi ,Mississippi,10.9,31186,2010,3,269.0,Child,East South Central Div.,Not identifiable,Divorced,White,White,Not Hispanic,White,With health insurance coverage,5+ years of college,Master's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,42000,42000,0,42000
50000.0,10.819778,0.0,0,25,3.218876,625.0,12.0,144.0,300.0,0.0,0.0,75,4.317488,0.0,1.0,0.0,0.0,Mississippi ,Mississippi,10.9,31186,2010,1,116.0,Head/Householder,East South Central Div.,"In metro, area, outside central city",Never married/single,White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Self-employed,"Self-employed, not incorporated",50-52 weeks,Yes,50000,0,50000,50000
50000.0,10.819778,0.0,0,37,3.6109178,1369.0,16.0,256.0,592.0,0.0,0.0,60,4.0943446,0.0,1.0,0.0,0.0,Mississippi ,Mississippi,10.9,31186,2010,2,63.0,Spouse,East South Central Div.,Central city status unknown,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Self-employed,"Self-employed, incorporated",50-52 weeks,Yes,50000,50000,0,50000
20000.0,9.903487,0.0,1,51,3.9318256,2601.0,12.0,144.0,612.0,51.0,12.0,40,3.6888795,40.0,0.0,0.0,1.0,Mississippi ,Mississippi,10.9,31186,2010,2,103.0,Spouse,East South Central Div.,Not in metro area,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,GED or alternative credential,Employed,Works for wages,State govt employee,50-52 weeks,Yes,20000,20000,0,20000
50000.0,10.819778,0.0,1,44,3.7841897,1936.0,14.0,196.0,616.0,44.0,14.0,40,3.6888795,40.0,0.0,1.0,0.0,Mississippi ,Mississippi,10.9,31186,2010,1,299.0,Head/Householder,East South Central Div.,Not in metro area,Divorced,White,White,Not Hispanic,White,With health insurance coverage,2 years of college,"Associate's degree, type not specified",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,54000,50000,0,50000
21000.0,9.952278,0.0,1,45,3.8066626,2025.0,13.0,169.0,585.0,45.0,13.0,40,3.6888795,40.0,0.0,1.0,0.0,Mississippi ,Mississippi,10.9,31186,2010,2,196.0,Spouse,East South Central Div.,Not in metro area,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,21000,21000,0,21000
40000.0,10.596635,0.0,0,39,3.6635616,1521.0,12.0,144.0,468.0,0.0,0.0,40,3.6888795,0.0,0.0,0.0,1.0,Mississippi ,Mississippi,10.9,31186,2010,1,136.0,Head/Householder,East South Central Div.,"In metro area, central city","Married, spouse present",Black/Negro,Black/Negro,Not Hispanic,Black,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,State govt employee,50-52 weeks,Yes,40000,40000,0,40000
60000.0,11.0021,0.0,0,50,3.912023,2500.0,12.0,144.0,600.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,1,184.0,Head/Householder,West North Central Div.,"In metro area, central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,60500,60000,0,60000
18000.0,9.798127,0.0,1,53,3.9702919,2809.0,13.0,169.0,689.0,53.0,13.0,40,3.6888795,40.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,2,90.0,Spouse,West North Central Div.,"In metro area, central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,18000,18000,0,18000
25000.0,10.126631,0.0,0,27,3.295837,729.0,13.0,169.0,351.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,1,85.0,Head/Householder,West North Central Div.,"In metro, area, outside central city",Never married/single,Black/Negro,Black/Negro,Not Hispanic,Black,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,25000,25000,0,25000
27000.0,10.203592,0.0,1,41,3.713572,1681.0,12.0,144.0,492.0,41.0,12.0,40,3.6888795,40.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,1,78.0,Head/Householder,West North Central Div.,Not in metro area,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,27000,27000,0,27000
34000.0,10.434115,0.0,0,42,3.7376697,1764.0,12.0,144.0,504.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,1,290.0,Head/Householder,West North Central Div.,Not in metro area,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,34000,34000,0,34000
24000.0,10.085809,0.0,1,32,3.465736,1024.0,13.0,169.0,416.0,32.0,13.0,40,3.6888795,40.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,1,111.0,Head/Householder,West North Central Div.,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,Wage/salary at non-profit,50-52 weeks,Yes,24000,24000,0,24000
37000.0,10.518673,0.0,1,62,4.1271343,3844.0,12.0,144.0,744.0,62.0,12.0,40,3.6888795,40.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,2,142.0,Spouse,West North Central Div.,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,37000,37000,0,37000
41700.0,10.638256,0.0,1,43,3.7612002,1849.0,16.0,256.0,688.0,43.0,16.0,50,3.912023,50.0,0.0,0.0,1.0,Missouri ,Missouri,9.5,36979,2010,2,299.0,Spouse,West North Central Div.,Not in metro area,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,State govt employee,50-52 weeks,Yes,41700,41700,0,41700
36400.0,10.502324,0.0,0,50,3.912023,2500.0,11.0,121.0,550.0,0.0,0.0,56,4.0253515,0.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,1,72.0,Head/Householder,West North Central Div.,"In metro, area, outside central city",Divorced,White,White,Not Hispanic,White,No health insurance coverage,Grade 11,Grade 11,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,36400,36400,0,36400
79000.0,11.277204,0.0,0,50,3.912023,2500.0,16.0,256.0,800.0,0.0,0.0,48,3.871201,0.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,1,142.0,Head/Householder,West North Central Div.,Central city status unknown,Divorced,White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,79240,55000,24000,79000
6500.0,8.779557,0.0,0,31,3.4339871,961.0,18.0,324.0,558.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,1,105.0,Head/Householder,West North Central Div.,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,5+ years of college,Professional degree beyond a bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,6500,5000,1500,6500
242000.0,12.396693,1.0,0,35,3.5553482,1225.0,12.0,144.0,420.0,0.0,0.0,45,3.8066626,0.0,1.0,0.0,0.0,Missouri ,Missouri,9.5,36979,2010,1,268.0,Head/Householder,West North Central Div.,"In metro area, central city",Divorced,White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Self-employed,"Self-employed, not incorporated",50-52 weeks,Yes,242000,0,242000,242000
17000.0,9.740969,0.0,0,51,3.9318256,2601.0,16.0,256.0,816.0,0.0,0.0,50,3.912023,0.0,1.0,0.0,0.0,Missouri ,Missouri,9.5,36979,2010,1,148.0,Head/Householder,West North Central Div.,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Self-employed,"Self-employed, not incorporated",50-52 weeks,Yes,17000,0,17000,17000
35000.0,10.463103,0.0,1,36,3.583519,1296.0,14.0,196.0,504.0,36.0,14.0,36,3.583519,36.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,1,89.0,Head/Householder,West North Central Div.,Not in metro area,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,2 years of college,"Associate's degree, type not specified",Employed,Works for wages,Wage/salary at non-profit,50-52 weeks,Yes,43400,35000,0,35000
40000.0,10.596635,0.0,0,38,3.637586,1444.0,16.0,256.0,608.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,1,96.0,Head/Householder,West North Central Div.,Central city status unknown,Never married/single,White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,40000,40000,0,40000
41000.0,10.621327,0.0,1,35,3.5553482,1225.0,16.0,256.0,560.0,35.0,16.0,40,3.6888795,40.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,2,65.0,Spouse,West North Central Div.,"In metro, area, outside central city","Married, spouse present",Black/Negro,Black/Negro,Not Hispanic,Black,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,41000,41000,0,41000
73000.0,11.198215,0.0,1,48,3.871201,2304.0,16.0,256.0,768.0,48.0,16.0,40,3.6888795,40.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,2,141.0,Spouse,West North Central Div.,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,73010,73000,0,73000
60000.0,11.0021,0.0,1,39,3.6635616,1521.0,16.0,256.0,624.0,39.0,16.0,40,3.6888795,40.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,2,102.0,Spouse,West North Central Div.,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,74100,60000,0,60000
77000.0,11.251561,0.0,0,40,3.6888795,1600.0,16.0,256.0,640.0,0.0,0.0,45,3.8066626,0.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,1,99.0,Head/Householder,West North Central Div.,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,94000,77000,0,77000
15000.0,9.615806,0.0,1,25,3.218876,625.0,13.0,169.0,325.0,25.0,13.0,40,3.6888795,40.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,2,98.0,Spouse,West North Central Div.,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,15000,15000,0,15000
32000.0,10.373491,0.0,0,48,3.871201,2304.0,12.0,144.0,576.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,2,293.0,Spouse,West North Central Div.,Not in metro area,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,32000,32000,0,32000
87000.0,11.373663,1.0,0,51,3.9318256,2601.0,16.0,256.0,816.0,0.0,0.0,40,3.6888795,0.0,0.0,0.0,1.0,Missouri ,Missouri,9.5,36979,2010,1,107.0,Head/Householder,West North Central Div.,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,Federal govt employee,50-52 weeks,Yes,87750,87000,0,87000
32000.0,10.373491,0.0,0,33,3.4965076,1089.0,10.0,100.0,330.0,0.0,0.0,55,4.0073333,0.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,1,191.0,Head/Householder,West North Central Div.,Central city status unknown,"Married, spouse present",White,White,Not Hispanic,White,No health insurance coverage,Grade 10,Grade 10,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,32000,32000,0,32000
22000.0,9.998797,0.0,0,46,3.8286414,2116.0,12.0,144.0,552.0,0.0,0.0,50,3.912023,0.0,0.0,1.0,0.0,Missouri ,Missouri,9.5,36979,2010,1,98.0,Head/Householder,West North Central Div.,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,22000,22000,0,22000
27000.0,10.203592,0.0,0,27,3.295837,729.0,13.0,169.0,351.0,0.0,0.0,40,3.6888795,0.0,0.0,0.0,1.0,Missouri ,Missouri,9.5,36979,2010,1,125.0,Head/Householder,West North Central Div.,"In metro, area, outside central city",Never married/single,White,White,Not Hispanic,White,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,Local govt employee,50-52 weeks,Yes,27000,27000,0,27000
